entrega_id,pedido_id,transportadora,data_envio,data_entrega,frete
4322,1398,Correios,2025-03-12,2025-03-15,20
4323,3614,LogX,2025-03-22,2025-03-26,35
4324,2804,Correios,2025-04-05,2025-04-09,35
4325,3967,LogX,2025-02-24,2025-03-03,-5
4326,3374,Correios,2025-03-14,2025-03-12,20
4327,3293,Correios,2025-02-10,2025-02-08,-5
4328,1156,Correios,2025-03-07,2025-03-08,35
4329,888,LogX,2025-02-11,2025-02-18,35
4330,2099,Correios,2025-06-04,2025-06-06,20
4331,3325,LogX,2025-02-10,2025-02-12,-5
4332,69,LogX,2025-04-18,2025-04-19,20
4333,457,Correios,2025-03-07,2025-03-13,-5
4334,321,LogX,2025-06-24,2025-07-02,20
4335,3953,Correios,2025-02-04,2025-02-03,-5
4336,558,Correios,2025-02-04,2025-02-08,35
4337,2016,LogX,2025-05-09,2025-05-19,35
4338,2731,LogX,2025-03-20,2025-03-18,20
4339,4700,Correios,2025-04-26,2025-05-03,35
4340,4605,Correios,2025-03-19,2025-03-20,35
4341,4768,Correios,2025-05-19,2025-05-29,-5
4342,4994,LogX,2025-05-29,2025-05-30,20
4343,446,LogX,2025-06-23,2025-06-22,20
4344,4523,Correios,2025-03-31,2025-04-02,20
4345,4382,Correios,2025-04-08,2025-04-07,-5
4346,3485,LogX,2025-02-05,2025-02-06,20
4347,2583,Correios,2025-03-10,2025-03-08,35
4348,3239,LogX,2025-02-25,2025-03-03,35
4349,4073,LogX,2025-01-28,2025-02-06,35
4350,3673,Correios,2025-03-30,2025-03-31,35
4351,1145,LogX,2025-06-26,2025-07-01,20
4352,1163,LogX,2025-03-11,2025-03-10,20
4353,3061,Correios,2025-06-06,2025-06-15,35
4354,4226,Correios,2025-03-14,2025-03-19,-5
4355,553,LogX,2025-04-27,2025-04-25,20
4356,4293,Correios,2025-01-19,2025-01-20,35
4357,709,Correios,2025-04-20,2025-04-27,20
4358,4831,LogX,2025-01-21,2025-01-27,35
4359,1736,Correios,2025-03-09,2025-03-13,35
4360,4471,LogX,2025-04-30,2025-04-30,35
4361,4528,LogX,2025-01-11,2025-01-13,-5
4362,2321,Correios,2025-05-04,2025-05-10,20
4363,564,Correios,2025-01-27,2025-02-03,20
4364,3343,Correios,2025-05-17,2025-05-16,35
4365,1097,Correios,2025-02-24,2025-02-26,35
4366,3107,LogX,2025-03-06,2025-03-05,20
4367,3770,Correios,2025-03-20,2025-03-27,35
4368,2369,Correios,2025-02-13,2025-02-20,-5
4369,198,LogX,2025-03-16,2025-03-23,20
4370,1675,Correios,2025-04-17,2025-04-27,35
4371,2190,Correios,2025-01-20,2025-01-20,20
4372,3472,Correios,2025-01-02,2025-01-03,-5
4373,4379,LogX,2025-03-16,2025-03-17,-5
4374,262,Correios,2025-05-08,2025-05-08,35
4375,3088,LogX,2025-06-15,2025-06-16,-5
4376,4166,LogX,2025-04-28,2025-05-07,-5
4377,3791,LogX,2025-05-28,2025-05-29,-5
4378,3923,Correios,2025-01-16,2025-01-25,-5
4379,4098,LogX,2025-04-14,2025-04-17,35
4380,2137,Correios,2025-06-18,2025-06-24,35
4381,4767,LogX,2025-03-03,2025-03-11,-5
4382,2735,Correios,2025-05-26,2025-06-04,35
4383,4946,LogX,2025-05-02,2025-05-07,20
4384,2367,Correios,2025-02-03,2025-02-04,20
4385,4583,Correios,2025-05-28,2025-05-31,20
4386,4497,LogX,2025-01-09,2025-01-14,35
4387,1504,LogX,2025-01-09,2025-01-08,35
4388,137,Correios,2025-06-05,2025-06-07,35
4389,3144,Correios,2025-02-19,2025-02-27,20
4390,3753,LogX,2025-02-27,2025-03-07,20
4391,3819,Correios,2025-06-03,2025-06-08,20
4392,320,LogX,2025-03-02,2025-03-10,35
4393,21,Correios,2025-05-12,2025-05-10,20
4394,3372,LogX,2025-04-26,2025-04-27,35
4395,3347,LogX,2025-01-20,2025-01-22,35
4396,3554,Correios,2025-04-22,2025-04-27,-5
4397,4439,Correios,2025-05-04,2025-05-12,35
4398,132,Correios,2025-03-25,2025-04-04,-5
4399,4772,LogX,2025-06-28,2025-07-07,-5
4400,4246,LogX,2025-03-13,2025-03-19,35
4401,3470,Correios,2025-05-31,2025-06-10,35
4402,202,Correios,2025-01-07,2025-01-13,20
4403,2408,Correios,2025-02-23,2025-02-25,20
4404,2006,Correios,2025-05-18,2025-05-28,20
4405,529,Correios,2025-01-16,2025-01-21,20
4406,160,Correios,2025-04-28,2025-05-02,-5
4407,4985,Correios,2025-05-14,2025-05-24,20
4408,4836,Correios,2025-05-19,2025-05-19,35
4409,4473,LogX,2025-03-20,2025-03-24,-5
4410,4343,LogX,2025-05-28,2025-06-05,-5
4411,406,Correios,2025-02-04,2025-02-13,-5
4412,1416,LogX,2025-02-25,2025-02-24,35
4413,1561,LogX,2025-03-28,2025-04-05,20
4414,189,Correios,2025-01-02,2025-01-06,35
4415,4740,Correios,2025-04-14,2025-04-14,35
4416,3759,LogX,2025-01-12,2025-01-12,20
4417,4323,LogX,2025-06-01,2025-06-10,20
4418,1053,Correios,2025-05-19,2025-05-20,20
4419,4035,Correios,2025-04-08,2025-04-13,35
4420,228,LogX,2025-05-28,2025-06-06,20
4421,1602,LogX,2025-03-23,2025-03-24,35
4422,4641,LogX,2025-03-02,2025-03-11,-5
4423,2850,LogX,2025-05-16,2025-05-26,-5
4424,245,Correios,2025-03-16,2025-03-18,20
4425,4404,Correios,2025-05-04,2025-05-04,20
4426,4552,LogX,2025-01-26,2025-01-30,35
4427,2930,LogX,2025-03-03,2025-03-02,-5
4428,3432,Correios,2025-04-03,2025-04-10,-5
4429,1148,LogX,2025-03-09,2025-03-16,35
4430,3999,LogX,2025-05-20,2025-05-23,20
4431,2568,Correios,2025-06-09,2025-06-10,20
4432,4825,Correios,2025-04-17,2025-04-27,35
4433,1203,Correios,2025-06-18,2025-06-19,-5
4434,315,LogX,2025-02-06,2025-02-10,-5
4435,4830,LogX,2025-05-30,2025-06-07,-5
4436,2189,LogX,2025-04-01,2025-03-31,35
4437,3701,Correios,2025-04-27,2025-04-30,-5
4438,681,LogX,2025-02-25,2025-03-07,35
4439,1143,Correios,2025-03-09,2025-03-17,35
4440,4759,Correios,2025-02-02,2025-02-12,35
4441,4258,LogX,2025-06-09,2025-06-13,20
4442,379,LogX,2025-02-14,2025-02-18,-5
4443,2513,LogX,2025-05-16,2025-05-16,20
4444,47,LogX,2025-06-19,2025-06-29,-5
4445,4058,LogX,2025-06-22,2025-07-01,35
4446,68,Correios,2025-06-26,2025-07-04,20
4447,617,LogX,2025-03-29,2025-04-07,-5
4448,4931,Correios,2025-06-10,2025-06-19,20
4449,2309,Correios,2025-03-31,2025-04-02,-5
4450,2170,LogX,2025-01-12,2025-01-11,-5
4451,1687,LogX,2025-05-10,2025-05-13,35
4452,1466,Correios,2025-02-13,2025-02-18,20
4453,4728,LogX,2025-03-24,2025-04-01,20
4454,801,Correios,2025-01-07,2025-01-14,35
4455,4491,LogX,2025-04-21,2025-04-29,-5
4456,2326,Correios,2025-06-07,2025-06-10,-5
4457,1945,Correios,2025-02-07,2025-02-16,-5
4458,2301,LogX,2025-05-11,2025-05-16,20
4459,4817,Correios,2025-01-19,2025-01-20,20
4460,4225,LogX,2025-04-17,2025-04-21,20
4461,932,Correios,2025-04-13,2025-04-19,35
4462,4051,Correios,2025-01-06,2025-01-13,20
4463,3136,LogX,2025-05-15,2025-05-25,20
4464,4354,LogX,2025-01-16,2025-01-26,35
4465,3596,Correios,2025-01-26,2025-01-29,35
4466,4476,LogX,2025-02-12,2025-02-21,20
4467,1304,Correios,2025-04-18,2025-04-16,-5
4468,466,LogX,2025-05-08,2025-05-17,-5
4469,1383,LogX,2025-02-15,2025-02-20,-5
4470,4703,Correios,2025-02-02,2025-02-06,35
4471,3862,Correios,2025-04-10,2025-04-10,-5
4472,2335,Correios,2025-02-12,2025-02-14,-5
4473,3321,Correios,2025-03-23,2025-03-21,35
4474,3566,Correios,2025-02-10,2025-02-14,20
4475,4063,Correios,2025-01-29,2025-02-03,-5
4476,347,Correios,2025-02-08,2025-02-06,-5
4477,430,Correios,2025-01-08,2025-01-16,-5
4478,735,Correios,2025-06-05,2025-06-12,20
4479,1898,LogX,2025-05-26,2025-05-26,35
4480,2958,Correios,2025-01-30,2025-01-29,35
4481,2251,Correios,2025-04-10,2025-04-11,35
4482,4930,Correios,2025-01-29,2025-01-29,-5
4483,4896,LogX,2025-01-03,2025-01-07,20
4484,4034,LogX,2025-02-21,2025-02-19,-5
4485,816,Correios,2025-02-19,2025-02-18,-5
4486,2077,Correios,2025-06-05,2025-06-05,-5
4487,103,LogX,2025-05-20,2025-05-22,35
4488,1807,LogX,2025-03-15,2025-03-13,20
4489,3670,Correios,2025-06-13,2025-06-18,35
4490,1864,LogX,2025-05-29,2025-06-02,20
4491,4433,LogX,2025-02-14,2025-02-15,-5
4492,3674,Correios,2025-01-07,2025-01-05,35
4493,1881,LogX,2025-03-31,2025-04-09,35
4494,766,LogX,2025-01-29,2025-02-03,35
4495,2183,Correios,2025-03-06,2025-03-16,35
4496,673,Correios,2025-01-24,2025-01-23,20
4497,930,Correios,2025-05-23,2025-06-02,35
4498,4232,Correios,2025-01-06,2025-01-05,-5
4499,390,Correios,2025-01-24,2025-01-28,35
4500,4753,LogX,2025-01-30,2025-02-01,20
4501,2927,Correios,2025-05-05,2025-05-14,20
4502,1741,Correios,2025-01-04,2025-01-13,-5
4503,1638,LogX,2025-02-28,2025-03-05,20
4504,803,LogX,2025-02-02,2025-02-05,35
4505,2126,Correios,2025-04-08,2025-04-14,35
4506,1833,LogX,2025-04-14,2025-04-23,-5
4507,4498,Correios,2025-06-17,2025-06-16,20
4508,1613,Correios,2025-02-04,2025-02-02,20
4509,3172,LogX,2025-03-08,2025-03-14,-5
4510,521,Correios,2025-01-14,2025-01-21,20
4511,77,LogX,2025-02-02,2025-02-03,-5
4512,2287,LogX,2025-05-23,2025-05-23,35
4513,3347,LogX,2025-04-29,2025-05-08,-5
4514,3925,LogX,2025-05-03,2025-05-02,35
4515,3353,LogX,2025-01-07,2025-01-11,-5
4516,2756,LogX,2025-05-30,2025-05-31,-5
4517,520,Correios,2025-06-20,2025-06-26,-5
4518,3865,Correios,2025-02-01,2025-02-08,35
4519,1753,LogX,2025-01-22,2025-01-22,-5
4520,4358,Correios,2025-04-16,2025-04-22,20
4521,4681,Correios,2025-04-01,2025-04-04,-5
4522,1479,LogX,2025-06-06,2025-06-04,-5
4523,2638,LogX,2025-01-17,2025-01-15,35
4524,3043,Correios,2025-06-01,2025-06-06,20
4525,23,LogX,2025-01-04,2025-01-14,20
4526,1354,LogX,2025-05-17,2025-05-27,35
4527,3261,Correios,2025-05-24,2025-05-25,20
4528,654,LogX,2025-01-08,2025-01-10,20
4529,2448,Correios,2025-06-02,2025-06-04,-5
4530,3775,LogX,2025-01-25,2025-01-31,20
4531,2317,Correios,2025-01-18,2025-01-25,35
4532,2454,LogX,2025-02-09,2025-02-18,35
4533,2498,Correios,2025-04-21,2025-04-19,-5
4534,3292,Correios,2025-05-08,2025-05-18,35
4535,2350,LogX,2025-01-31,2025-02-02,35
4536,3932,LogX,2025-02-04,2025-02-05,35
4537,4103,Correios,2025-04-16,2025-04-24,-5
4538,4653,Correios,2025-01-23,2025-01-27,35
4539,927,LogX,2025-03-29,2025-03-27,-5
4540,715,Correios,2025-05-22,2025-06-01,20
4541,422,LogX,2025-06-25,2025-07-01,35
4542,1254,Correios,2025-01-18,2025-01-19,-5
4543,433,LogX,2025-04-28,2025-04-28,-5
4544,130,Correios,2025-01-09,2025-01-11,20
4545,3668,LogX,2025-04-08,2025-04-16,35
4546,4457,LogX,2025-05-29,2025-05-30,20
4547,1743,Correios,2025-02-14,2025-02-20,20
4548,723,LogX,2025-03-13,2025-03-17,35
4549,4931,LogX,2025-03-17,2025-03-25,-5
4550,3692,LogX,2025-04-23,2025-04-27,20
4551,2143,LogX,2025-05-14,2025-05-23,35
4552,1360,LogX,2025-05-19,2025-05-20,35
4553,786,LogX,2025-01-20,2025-01-23,-5
4554,2415,LogX,2025-02-05,2025-02-05,-5
4555,4198,LogX,2025-05-15,2025-05-19,20
4556,1414,LogX,2025-01-29,2025-01-28,20
4557,1064,Correios,2025-01-11,2025-01-13,20
4558,995,LogX,2025-05-09,2025-05-10,35
4559,1234,Correios,2025-01-31,2025-02-02,-5
4560,4392,LogX,2025-04-19,2025-04-20,20
4561,2050,Correios,2025-02-05,2025-02-03,20
4562,981,Correios,2025-01-25,2025-01-29,-5
4563,2609,Correios,2025-06-30,2025-07-09,35
4564,2993,Correios,2025-06-03,2025-06-01,20
4565,641,Correios,2025-01-18,2025-01-21,35
4566,526,Correios,2025-02-05,2025-02-13,35
4567,1451,LogX,2025-01-27,2025-02-01,35
4568,4410,LogX,2025-01-04,2025-01-06,-5
4569,600,LogX,2025-01-12,2025-01-19,-5
4570,2042,Correios,2025-05-12,2025-05-19,20
4571,2645,Correios,2025-06-22,2025-06-30,35
4572,93,Correios,2025-05-26,2025-05-27,35
4573,3989,LogX,2025-02-07,2025-02-17,-5
4574,3084,Correios,2025-01-04,2025-01-03,20
4575,4645,LogX,2025-01-12,2025-01-16,35
4576,3475,LogX,2025-02-14,2025-02-16,-5
4577,4700,Correios,2025-04-04,2025-04-02,35
4578,4477,LogX,2025-06-19,2025-06-17,-5
4579,2065,LogX,2025-01-31,2025-02-02,-5
4580,1569,Correios,2025-03-30,2025-04-07,-5
4581,4123,LogX,2025-03-03,2025-03-09,20
4582,579,Correios,2025-03-07,2025-03-15,35
4583,2131,LogX,2025-02-09,2025-02-18,35
4584,4980,LogX,2025-04-01,2025-03-30,-5
4585,1246,LogX,2025-03-24,2025-04-02,-5
4586,1313,Correios,2025-04-24,2025-04-27,35
4587,125,LogX,2025-03-23,2025-03-23,35
4588,4725,Correios,2025-06-16,2025-06-17,-5
4589,2475,LogX,2025-01-23,2025-01-25,35
4590,1329,Correios,2025-06-06,2025-06-08,20
4591,3096,Correios,2025-05-16,2025-05-19,20
4592,654,LogX,2025-04-14,2025-04-24,35
4593,4810,LogX,2025-01-06,2025-01-10,35
4594,1637,LogX,2025-04-16,2025-04-23,35
4595,2724,Correios,2025-05-10,2025-05-09,-5
4596,1216,LogX,2025-02-25,2025-03-01,35
4597,3858,Correios,2025-02-21,2025-02-28,-5
4598,2809,Correios,2025-05-20,2025-05-19,35
4599,3133,Correios,2025-04-16,2025-04-24,-5
4600,3372,LogX,2025-04-02,2025-04-07,35
4601,999,Correios,2025-06-26,2025-06-27,20
4602,4313,LogX,2025-03-17,2025-03-22,-5
4603,3261,Correios,2025-01-12,2025-01-21,35
4604,3471,Correios,2025-06-26,2025-06-24,35
4605,955,LogX,2025-02-01,2025-02-04,-5
4606,2263,LogX,2025-04-12,2025-04-18,20
4607,834,LogX,2025-06-20,2025-06-26,-5
4608,3541,LogX,2025-04-22,2025-04-28,35
4609,2600,Correios,2025-04-04,2025-04-09,-5
4610,164,LogX,2025-01-06,2025-01-05,35
4611,298,Correios,2025-02-09,2025-02-19,35
4612,2267,LogX,2025-06-19,2025-06-20,-5
4613,2556,LogX,2025-05-01,2025-05-09,35
4614,1448,LogX,2025-01-21,2025-01-27,20
4615,2733,Correios,2025-06-17,2025-06-23,35
4616,3742,LogX,2025-05-11,2025-05-17,35
4617,2110,LogX,2025-05-14,2025-05-21,-5
4618,2013,Correios,2025-01-31,2025-02-04,20
4619,1576,Correios,2025-05-09,2025-05-18,20
4620,3493,Correios,2025-06-17,2025-06-20,-5
4621,4297,Correios,2025-03-05,2025-03-11,35
4622,3587,LogX,2025-02-27,2025-03-04,35
4623,1483,LogX,2025-05-02,2025-05-04,20
4624,2669,LogX,2025-02-27,2025-03-06,20
4625,4032,Correios,2025-06-17,2025-06-27,-5
4626,3792,Correios,2025-05-19,2025-05-28,35
4627,2329,LogX,2025-05-05,2025-05-10,-5
4628,1203,Correios,2025-05-05,2025-05-15,35
4629,2135,LogX,2025-04-20,2025-04-30,20
4630,3642,LogX,2025-04-20,2025-04-23,-5
4631,3775,Correios,2025-03-02,2025-03-02,20
4632,2251,Correios,2025-05-25,2025-05-26,-5
4633,969,Correios,2025-03-31,2025-04-09,-5
4634,512,Correios,2025-02-28,2025-03-01,20
4635,162,Correios,2025-05-09,2025-05-19,-5
4636,1357,Correios,2025-03-02,2025-03-04,35
4637,1262,Correios,2025-03-14,2025-03-23,35
4638,2196,LogX,2025-05-07,2025-05-13,-5
4639,898,Correios,2025-06-03,2025-06-08,-5
4640,1781,LogX,2025-02-15,2025-02-23,35
4641,2495,Correios,2025-02-16,2025-02-18,-5
4642,1546,LogX,2025-06-23,2025-06-25,20
4643,3426,Correios,2025-03-29,2025-04-05,20
4644,2568,Correios,2025-06-26,2025-06-28,-5
4645,3145,Correios,2025-03-07,2025-03-09,-5
4646,3752,Correios,2025-05-12,2025-05-16,20
4647,4990,LogX,2025-01-19,2025-01-25,-5
4648,3915,LogX,2025-01-27,2025-01-30,-5
4649,3007,LogX,2025-02-24,2025-02-27,20
4650,4401,LogX,2025-02-04,2025-02-11,35
4651,4044,LogX,2025-04-17,2025-04-27,20
4652,4070,Correios,2025-05-04,2025-05-03,20
4653,2281,LogX,2025-04-02,2025-04-05,-5
4654,4868,Correios,2025-01-16,2025-01-20,35
4655,643,Correios,2025-06-07,2025-06-15,20
4656,665,Correios,2025-04-22,2025-04-28,35
4657,3226,LogX,2025-01-26,2025-01-24,-5
4658,3924,LogX,2025-02-11,2025-02-19,35
4659,2447,LogX,2025-02-04,2025-02-14,-5
4660,325,LogX,2025-06-25,2025-07-04,35
4661,3958,Correios,2025-05-08,2025-05-15,-5
4662,3722,LogX,2025-06-24,2025-06-24,35
4663,4278,LogX,2025-03-04,2025-03-03,20
4664,316,Correios,2025-05-18,2025-05-20,35
4665,4009,LogX,2025-02-28,2025-03-08,35
4666,4630,LogX,2025-06-04,2025-06-10,35
4667,2847,LogX,2025-04-22,2025-04-30,35
4668,4358,Correios,2025-03-27,2025-03-26,35
4669,155,Correios,2025-04-27,2025-04-29,20
4670,222,Correios,2025-03-29,2025-04-07,35
4671,3593,LogX,2025-05-22,2025-06-01,35
4672,3335,LogX,2025-02-06,2025-02-15,20
4673,1352,Correios,2025-02-07,2025-02-09,20
4674,2704,Correios,2025-04-18,2025-04-27,35
4675,2891,LogX,2025-05-14,2025-05-16,20
4676,1325,Correios,2025-05-11,2025-05-09,35
4677,2818,LogX,2025-05-12,2025-05-17,35
4678,4752,LogX,2025-01-14,2025-01-22,-5
4679,4506,Correios,2025-05-05,2025-05-06,35
4680,2225,LogX,2025-05-16,2025-05-20,35
4681,3478,Correios,2025-03-05,2025-03-10,35
4682,225,Correios,2025-01-21,2025-01-26,35
4683,2386,LogX,2025-05-24,2025-05-31,20
4684,150,Correios,2025-02-10,2025-02-18,-5
4685,4928,LogX,2025-01-23,2025-01-24,-5
4686,1502,Correios,2025-05-09,2025-05-16,-5
4687,3741,Correios,2025-05-13,2025-05-21,35
4688,242,LogX,2025-01-30,2025-02-09,20
4689,3305,LogX,2025-02-11,2025-02-21,20
4690,2467,Correios,2025-06-27,2025-07-03,35
4691,774,Correios,2025-05-17,2025-05-20,20
4692,423,LogX,2025-06-30,2025-06-28,35
4693,883,Correios,2025-04-26,2025-05-02,-5
4694,2504,Correios,2025-04-17,2025-04-24,35
4695,992,Correios,2025-02-03,2025-02-04,35
4696,3246,Correios,2025-06-23,2025-06-24,-5
4697,797,Correios,2025-03-26,2025-04-01,20
4698,4061,Correios,2025-05-23,2025-05-26,20
4699,4262,Correios,2025-05-01,2025-05-10,-5
4700,4275,Correios,2025-03-31,2025-04-07,35
4701,2360,LogX,2025-01-28,2025-01-27,35
4702,1405,Correios,2025-05-03,2025-05-10,-5
4703,3039,Correios,2025-04-25,2025-04-29,20
4704,2488,Correios,2025-06-26,2025-06-25,-5
4705,2237,LogX,2025-01-15,2025-01-15,35
4706,1576,LogX,2025-02-06,2025-02-10,20
4707,4420,LogX,2025-02-20,2025-02-18,-5
4708,4429,Correios,2025-01-16,2025-01-22,-5
4709,1895,Correios,2025-06-14,2025-06-14,20
4710,1769,LogX,2025-06-06,2025-06-06,35
4711,280,Correios,2025-01-08,2025-01-10,-5
4712,1745,LogX,2025-03-24,2025-03-28,-5
4713,688,LogX,2025-05-24,2025-05-28,20
4714,4742,Correios,2025-03-18,2025-03-25,35
4715,1056,LogX,2025-01-21,2025-01-23,20
4716,2834,LogX,2025-04-05,2025-04-05,35
4717,921,Correios,2025-02-21,2025-02-26,20
4718,1462,LogX,2025-06-21,2025-06-19,20
4719,3154,Correios,2025-03-23,2025-04-02,35
4720,793,Correios,2025-03-03,2025-03-09,-5
4721,1086,Correios,2025-02-01,2025-02-05,35
4722,4516,LogX,2025-04-16,2025-04-17,-5
4723,3747,LogX,2025-03-29,2025-03-31,-5
4724,3662,LogX,2025-03-12,2025-03-12,-5
4725,2582,LogX,2025-01-03,2025-01-10,20
4726,3729,Correios,2025-02-02,2025-02-03,20
4727,3947,Correios,2025-01-28,2025-01-31,35
4728,1532,Correios,2025-05-15,2025-05-20,35
4729,572,LogX,2025-04-13,2025-04-13,-5
4730,2065,LogX,2025-04-19,2025-04-26,-5
4731,1827,Correios,2025-04-14,2025-04-18,20
4732,3545,LogX,2025-04-09,2025-04-19,-5
4733,4384,LogX,2025-02-06,2025-02-15,-5
4734,1423,Correios,2025-06-15,2025-06-24,35
4735,2351,LogX,2025-01-16,2025-01-23,-5
4736,2074,Correios,2025-05-21,2025-05-26,-5
4737,3295,LogX,2025-03-31,2025-04-07,-5
4738,721,LogX,2025-04-14,2025-04-17,20
4739,2366,LogX,2025-01-20,2025-01-25,-5
4740,2545,Correios,2025-02-17,2025-02-22,-5
4741,198,Correios,2025-04-13,2025-04-15,35
4742,1490,Correios,2025-02-14,2025-02-15,20
4743,1649,LogX,2025-04-18,2025-04-28,-5
4744,473,LogX,2025-02-27,2025-03-02,35
4745,1249,Correios,2025-01-06,2025-01-15,20
4746,3473,LogX,2025-06-01,2025-06-06,20
4747,3728,Correios,2025-01-18,2025-01-18,-5
4748,4986,LogX,2025-04-26,2025-05-04,-5
4749,762,Correios,2025-02-05,2025-02-04,20
4750,4641,LogX,2025-01-02,2025-01-09,-5
4751,4227,Correios,2025-02-24,2025-03-05,-5
4752,2110,Correios,2025-05-09,2025-05-16,20
4753,4327,LogX,2025-03-16,2025-03-26,-5
4754,1870,LogX,2025-04-18,2025-04-27,-5
4755,1307,LogX,2025-06-06,2025-06-14,-5
4756,3339,LogX,2025-06-09,2025-06-17,-5
4757,770,LogX,2025-06-10,2025-06-10,35
4758,1570,Correios,2025-04-27,2025-04-25,-5
4759,3462,Correios,2025-03-28,2025-03-26,20
4760,1107,LogX,2025-04-22,2025-04-29,35
4761,236,LogX,2025-06-07,2025-06-06,20
4762,1086,Correios,2025-04-22,2025-04-23,35
4763,4137,Correios,2025-06-01,2025-06-06,20
4764,1679,Correios,2025-03-27,2025-03-28,35
4765,4784,LogX,2025-02-25,2025-03-03,20
4766,658,Correios,2025-03-09,2025-03-12,35
4767,2568,LogX,2025-06-14,2025-06-19,35
4768,4005,Correios,2025-05-15,2025-05-18,-5
4769,1104,Correios,2025-03-12,2025-03-20,20
4770,1222,LogX,2025-03-22,2025-03-20,20
4771,4073,Correios,2025-01-17,2025-01-16,35
4772,2151,LogX,2025-03-13,2025-03-12,20
4773,1888,LogX,2025-04-09,2025-04-11,20
4774,2974,Correios,2025-05-01,2025-04-30,-5
4775,1980,Correios,2025-05-19,2025-05-21,20
4776,4071,LogX,2025-01-14,2025-01-17,20
4777,4669,LogX,2025-02-25,2025-02-28,20
4778,3389,Correios,2025-06-10,2025-06-13,35
4779,303,Correios,2025-01-04,2025-01-06,20
4780,2579,Correios,2025-05-05,2025-05-11,35
4781,1542,LogX,2025-01-09,2025-01-08,-5
4782,1007,Correios,2025-03-17,2025-03-26,35
4783,1405,Correios,2025-01-22,2025-01-22,-5
4784,4422,LogX,2025-03-01,2025-02-27,35
4785,3711,Correios,2025-05-18,2025-05-23,-5
4786,4679,Correios,2025-02-06,2025-02-09,-5
4787,135,LogX,2025-06-10,2025-06-09,20
4788,4864,Correios,2025-05-26,2025-05-27,-5
4789,4559,LogX,2025-06-02,2025-06-08,-5
4790,4600,Correios,2025-03-14,2025-03-22,35
4791,2553,LogX,2025-05-29,2025-05-27,20
4792,337,LogX,2025-03-16,2025-03-20,-5
4793,875,LogX,2025-03-17,2025-03-16,35
4794,2421,LogX,2025-01-05,2025-01-12,-5
4795,501,LogX,2025-06-29,2025-07-05,-5
4796,4967,LogX,2025-02-15,2025-02-14,-5
4797,2357,Correios,2025-06-20,2025-06-22,-5
4798,2014,Correios,2025-04-20,2025-04-21,-5
4799,1837,Correios,2025-03-07,2025-03-10,20
4800,4806,LogX,2025-03-26,2025-03-28,20
4801,4089,LogX,2025-06-19,2025-06-17,35
4802,2107,LogX,2025-03-21,2025-03-28,35
4803,1966,Correios,2025-06-04,2025-06-04,-5
4804,1887,Correios,2025-03-06,2025-03-05,20
4805,1942,LogX,2025-03-04,2025-03-14,-5
4806,341,Correios,2025-03-09,2025-03-15,20
4807,3988,Correios,2025-01-02,2025-01-09,35
4808,838,LogX,2025-06-10,2025-06-11,20
4809,4982,Correios,2025-02-11,2025-02-21,20
4810,1341,Correios,2025-03-21,2025-03-19,-5
4811,4048,LogX,2025-06-07,2025-06-17,20
4812,4491,Correios,2025-01-08,2025-01-15,-5
4813,1900,Correios,2025-01-06,2025-01-04,20
4814,412,LogX,2025-06-04,2025-06-11,20
4815,534,LogX,2025-01-25,2025-02-02,-5
4816,1799,Correios,2025-06-23,2025-06-23,20
4817,3890,LogX,2025-03-07,2025-03-09,35
4818,4576,LogX,2025-06-07,2025-06-12,20
4819,1625,Correios,2025-03-13,2025-03-13,20
4820,3995,LogX,2025-02-05,2025-02-07,-5
4821,1759,LogX,2025-02-13,2025-02-14,-5
4822,4203,LogX,2025-03-28,2025-04-04,20
4823,3263,LogX,2025-01-05,2025-01-14,-5
4824,4466,Correios,2025-03-13,2025-03-17,20
4825,4005,LogX,2025-02-23,2025-02-24,20
4826,1511,Correios,2025-05-20,2025-05-22,-5
4827,4715,Correios,2025-01-10,2025-01-16,35
4828,2057,LogX,2025-05-30,2025-05-28,35
4829,4584,Correios,2025-03-04,2025-03-05,20
4830,2899,Correios,2025-04-28,2025-05-08,35
4831,3876,Correios,2025-01-29,2025-02-05,35
4832,3336,Correios,2025-04-24,2025-04-28,35
4833,1072,Correios,2025-02-07,2025-02-08,20
4834,2261,Correios,2025-05-21,2025-05-19,20
4835,4110,Correios,2025-01-11,2025-01-21,-5
4836,662,LogX,2025-01-29,2025-02-03,35
4837,1428,Correios,2025-04-22,2025-04-23,20
4838,1823,Correios,2025-06-17,2025-06-16,20
4839,3443,Correios,2025-02-05,2025-02-15,-5
4840,3780,Correios,2025-04-26,2025-04-24,20
4841,3274,LogX,2025-04-25,2025-04-24,20
4842,2582,LogX,2025-03-20,2025-03-29,-5
4843,4294,LogX,2025-06-07,2025-06-15,20
4844,4988,Correios,2025-03-22,2025-03-30,20
4845,3331,Correios,2025-01-14,2025-01-17,-5
4846,3271,LogX,2025-03-11,2025-03-20,-5
4847,3176,Correios,2025-06-08,2025-06-17,20
4848,4778,Correios,2025-06-01,2025-06-06,20
4849,3403,LogX,2025-04-30,2025-05-06,35
4850,4959,LogX,2025-05-13,2025-05-17,-5
4851,3469,Correios,2025-05-12,2025-05-13,20
4852,1981,LogX,2025-04-15,2025-04-22,20
4853,472,Correios,2025-05-26,2025-06-03,-5
4854,3810,LogX,2025-06-02,2025-06-10,20
4855,4190,Correios,2025-01-08,2025-01-17,35
